GICXFNeutralAmps,time
0.579034,0
0.198101,60
-0.106088,120
0.186472,180
0.363854,240
0.668521,300
0.195177,360
0.184735,420
0.889778,480
-0.007811,540
0.450259,600
1.66018,660
0.922529,720
0.023178,780
-0.268883,840
0.872202,900
0.562355,960
0.157495,1020
1.008521,1080
1.191677,1140
0.655392,1200
-0.235168,1260
-0.604222,1320
0.031427,1380
0.666848,1440
0.558039,1500
0.37938,1560
0.220037,1620
0.693914,1680
0.459069,1740
0.545477,1800
0.467931,1860
-0.096014,1920
-0.378989,1980
0.039058,2040
1.172012,2100
0.904648,2160
-0.425857,2220
-0.364032,2280
0.109039,2340
0.002869,2400
-0.353983,2460
-0.637234,2520
-0.406565,2580
0.124449,2640
0.086812,2700
-0.161194,2760
-0.167204,2820
-0.252315,2880
-0.21152,2940
0.146856,3000
0.687476,3060
1.038458,3120
0.814471,3180
-0.360106,3240
-0.938325,3300
-0.799044,3360
-0.201769,3420
0.305262,3480
0.481276,3540
-0.105245,3600
-0.136576,3660
0.442991,3720
0.826353,3780
1.165704,3840
0.411771,3900
0.529178,3960
0.700611,4020
1.092009,4080
1.006378,4140
0.734065,4200
0.770792,4260
0.980681,4320
0.6026,4380
0.224579,4440
0.455671,4500
0.720533,4560
0.80602,4620
0.685663,4680
0.374449,4740
0.25546,4800
0.101722,4860
0.134885,4920
0.38925,4980
0.209617,5040
-0.27776,5100
-1.01379,5160
0.012223,5220
1.323033,5280
2.156951,5340
2.785203,5400
2.064271,5460
-0.327117,5520
-0.915611,5580
-0.233412,5640
-0.427459,5700
-0.886723,5760
-0.148987,5820
-0.34941,5880
-1.66572,5940
-1.344595,6000
-1.39525,6060
-1.664796,6120
-1.870186,6180
-1.8662,6240
-1.91696,6300
-1.488733,6360
-0.941247,6420
-1.872316,6480
-1.735064,6540
-0.921084,6600
-1.0592,6660
-0.721951,6720
-0.213573,6780
0.389814,6840
1.154996,6900
2.910054,6960
3.414502,7020
2.309867,7080
2.633595,7140
1.775766,7200
-0.728759,7260
-0.590838,7320
-0.095745,7380
-0.271877,7440
-0.992189,7500
-0.104945,7560
0.192994,7620
-0.327324,7680
-0.019856,7740
0.275943,7800
1.003216,7860
3.429669,7920
4.316675,7980
5.523656,8040
4.553447,8100
3.057915,8160
2.7083,8220
2.979216,8280
2.805314,8340
4.631068,8400
6.264781,8460
4.517435,8520
2.096366,8580
1.956054,8640
2.449866,8700
2.388574,8760
1.73456,8820
1.783041,8880
1.129598,8940
0.368813,9000
0.486319,9060
0.554246,9120
1.42782,9180
2.001134,9240
0.791956,9300
-0.292265,9360
1.059381,9420
1.454556,9480
0.757423,9540
0.412122,9600
0.949089,9660
1.570862,9720
1.648181,9780
0.613796,9840
-0.919033,9900
-0.869472,9960
-0.471449,10020
-0.600891,10080
-0.580942,10140
0.333313,10200
2.510833,10260
1.345014,10320
-0.938855,10380
-0.064329,10440
0.183405,10500
-0.325015,10560
-4.025944,10620
-6.519247,10680
-7.1888,10740
-6.409128,10800
-3.848765,10860
-2.074404,10920
-1.840572,10980
0.123457,11040
0.775376,11100
0.674561,11160
0.436023,11220
0.402826,11280
0.296477,11340
0.750892,11400
0.367391,11460
-0.177719,11520
-0.748114,11580
-0.515845,11640
0.12141,11700
0.375958,11760
0.389093,11820
0.405485,11880
0.378444,11940
0.391428,12000
0.598575,12060
0.327063,12120
0.60807,12180
0.857247,12240
0.822951,12300
0.783118,12360
0.748349,12420
0.734563,12480
0.631777,12540
0.804083,12600
0.344965,12660
0.189626,12720
-0.03538,12780
-0.533322,12840
-0.567754,12900
-0.417797,12960
-0.200485,13020
-0.652232,13080
0.199091,13140
1.388294,13200
2.687934,13260
2.129592,13320
0.794466,13380
0.470928,13440
0.083662,13500
-0.531551,13560
-0.575429,13620
-0.774149,13680
-0.642088,13740
-0.230232,13800
0.198128,13860
0.294038,13920
0.661881,13980
0.515511,14040
1.718458,14100
1.788499,14160
2.09847,14220
2.515446,14280
3.899093,14340
4.415811,14400
4.548639,14460
4.315592,14520
3.589265,14580
3.612684,14640
2.497324,14700
0.507444,14760
-0.032809,14820
0.018902,14880
-0.323505,14940
-0.364195,15000
-0.927022,15060
-1.572049,15120
-1.204913,15180
-1.454619,15240
-0.439773,15300
-0.733105,15360
-1.421858,15420
-0.949272,15480
-1.953284,15540
-2.062307,15600
-1.662177,15660
-2.532047,15720
-2.485324,15780
-2.211,15840
