GICXFNeutralAmps,time
-0.315344,0
-0.337285,60
-0.187817,120
-0.219168,180
-0.286662,240
-0.44057,300
-0.296115,360
-0.210181,420
-0.487647,480
-0.254504,540
-0.290537,600
-0.685649,660
-0.686201,720
-0.326726,780
-0.080414,840
-0.438507,900
-0.670335,960
-0.424608,1020
-0.444705,1080
-0.642722,1140
-0.48258,1200
-0.18217,1260
0.056523,1320
-0.133903,1380
-0.396774,1440
-0.435129,1500
-0.368783,1560
-0.265184,1620
-0.410444,1680
-0.34326,1740
-0.391429,1800
-0.407886,1860
-0.292081,1920
-0.156616,1980
-0.08025,2040
-0.50942,2100
-0.73121,2160
-0.285875,2220
0.022659,2280
-0.106636,2340
-0.156546,2400
-0.035317,2460
0.045372,2520
-0.126407,2580
-0.226606,2640
-0.084038,2700
-0.009482,2760
-0.057084,2820
-0.125852,2880
-0.129797,2940
-0.278167,3000
-0.429718,3060
-0.480668,3120
-0.542012,3180
-0.229421,3240
0.006167,3300
0.06403,3360
-0.174762,3420
-0.519477,3480
-0.644874,3540
-0.174548,3600
-0.225694,3660
-0.498256,3720
-0.506882,3780
-0.643034,3840
-0.37662,3900
-0.509869,3960
-0.45803,4020
-0.624412,4080
-0.60369,4140
-0.450768,4200
-0.509829,4260
-0.606642,4320
-0.546635,4380
-0.366575,4440
-0.502921,4500
-0.58508,4560
-0.69282,4620
-0.615013,4680
-0.406219,4740
-0.299212,4800
-0.250714,4860
-0.240828,4920
-0.311238,4980
-0.261881,5040
-0.217508,5100
0.097424,5160
-0.269927,5220
-0.782126,5280
-1.011823,5340
-1.115844,5400
-1.022127,5460
-0.623749,5520
0.018663,5580
-0.066132,5640
-0.358995,5700
-0.164035,5760
-0.178783,5820
-0.392745,5880
0.044263,5940
0.181792,6000
0.062068,6060
0.250594,6120
0.4598,6180
0.474375,6240
0.38862,6300
0.174062,6360
0.021475,6420
0.207677,6480
0.333971,6540
-0.011726,6600
0.08413,6660
-0.104003,6720
-0.322716,6780
-0.439818,6840
-0.641593,6900
-1.512399,6960
-1.955569,7020
-1.389318,7080
-0.90827,7140
-1.098808,7200
-0.512034,7260
-0.161654,7320
-0.243169,7380
-0.5241,7440
-0.069763,7500
-0.021736,7560
-0.457193,7620
-0.223332,7680
-0.299022,7740
-0.369238,7800
-0.423365,7860
-0.51788,7920
-0.822934,7980
-0.98793,8040
-0.680005,8100
-0.305323,8160
-0.542143,8220
-0.578938,8280
-0.332319,8340
-0.761049,8400
-1.697068,8460
-1.412329,8520
-0.86018,8580
-0.84931,8640
-0.946485,8700
-0.953339,8760
-0.79259,8820
-0.794028,8880
-0.620568,8940
-0.383367,9000
-0.377041,9060
-0.471775,9120
-0.610633,9180
-0.821871,9240
-0.418245,9300
-0.035017,9360
-0.447204,9420
-0.71319,9480
-0.378851,9540
-0.327168,9600
-0.575326,9660
-0.743333,9720
-0.914998,9780
-0.618211,9840
-0.031249,9900
0.092283,9960
0.022413,10020
0.027594,10080
-0.041208,10140
-0.442929,10200
-1.267427,10260
-0.969663,10320
-0.075172,10380
-0.28753,10440
-0.449496,10500
-0.20414,10560
1.406445,10620
2.081338,10680
2.168485,10740
1.653811,10800
1.412124,10860
0.800571,10920
0.774578,10980
0.105164,11040
-0.122914,11100
-0.148179,11160
0.119913,11220
-0.014039,11280
0.042486,11340
-0.118728,11400
-0.019033,11460
0.100909,11520
0.260677,11580
0.277951,11640
0.124846,11700
0.053561,11760
-0.033511,11820
-0.081806,11880
-0.108625,11940
-0.143198,12000
-0.126936,12060
0.040798,12120
-0.154844,12180
-0.240184,12240
-0.255724,12300
-0.34708,12360
-0.297802,12420
-0.282437,12480
-0.342906,12540
-0.42134,12600
-0.29691,12660
-0.287875,12720
-0.329873,12780
-0.14169,12840
-0.066333,12900
-0.052251,12960
-0.333511,13020
-0.520906,13080
-0.340376,13140
-0.196675,13200
-0.614901,13260
-0.857204,13320
-0.679138,13380
-0.335149,13440
-0.149237,13500
-0.089482,13560
-0.026768,13620
-0.078013,13680
-0.07284,13740
-0.119629,13800
-0.23179,13860
-0.333993,13920
-0.370313,13980
-0.189316,14040
-0.675727,14100
-0.826628,14160
-0.646677,14220
-0.71848,14280
-1.29836,14340
-1.786109,14400
-1.753343,14460
-1.611303,14520
-1.351596,14580
-1.051082,14640
-1.031776,14700
-0.33888,14760
0.049567,14820
0.079951,14880
0.144145,14940
0.222145,15000
0.242082,15060
0.526489,15120
0.40816,15180
0.453005,15240
0.562607,15300
0.246374,15360
0.502468,15420
0.181753,15480
0.249674,15540
0.74785,15600
0.681046,15660
0.572571,15720
0.732744,15780
0.551021,15840
0.505941,15900
0.474876,15960
0.362516,16020
0.126767,16080
-1.396686,16140
-1.916529,16200
-2.113317,16260
-2.282625,16320
-2.210979,16380
-1.410081,16440
-1.228572,16500
-1.118627,16560
-1.263482,16620
-1.240528,16680
-1.171504,16740
-1.033104,16800
-1.042814,16860
