MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50116,5/2/2024 12:00:00 AM,21486.45,-1360.70,45885.45
50116,5/2/2024 12:00:01 AM,21486.42,-1360.72,45885.47
50116,5/2/2024 12:00:02 AM,21486.40,-1360.73,45885.44
50116,5/2/2024 12:00:03 AM,21486.39,-1360.73,45885.44
50116,5/2/2024 12:00:04 AM,21486.35,-1360.72,45885.44
50116,5/2/2024 12:00:05 AM,21486.32,-1360.74,45885.47
50116,5/2/2024 12:00:06 AM,21486.28,-1360.73,45885.46
50116,5/2/2024 12:00:07 AM,21486.26,-1360.75,45885.42
50116,5/2/2024 12:00:08 AM,21486.25,-1360.76,45885.43
50116,5/2/2024 12:00:09 AM,21486.25,-1360.77,45885.46
50116,5/2/2024 12:00:10 AM,21486.23,-1360.77,45885.47
50116,5/2/2024 12:00:11 AM,21486.17,-1360.77,45885.47
50116,5/2/2024 12:00:12 AM,21486.14,-1360.79,45885.49
50116,5/2/2024 12:00:13 AM,21486.12,-1360.79,45885.47
50116,5/2/2024 12:00:14 AM,21486.08,-1360.80,45885.49
50116,5/2/2024 12:00:15 AM,21486.05,-1360.83,45885.47
50116,5/2/2024 12:00:16 AM,21486.01,-1360.83,45885.47
50116,5/2/2024 12:00:17 AM,21486.00,-1360.83,45885.47
50116,5/2/2024 12:00:18 AM,21485.98,-1360.86,45885.48
50116,5/2/2024 12:00:19 AM,21485.95,-1360.87,45885.48
50116,5/2/2024 12:00:20 AM,21485.90,-1360.89,45885.49
50116,5/2/2024 12:00:21 AM,21485.90,-1360.88,45885.47
50116,5/2/2024 12:00:22 AM,21485.91,-1360.90,45885.47
50116,5/2/2024 12:00:23 AM,21485.90,-1360.93,45885.46
50116,5/2/2024 12:00:24 AM,21485.86,-1360.96,45885.43
50116,5/2/2024 12:00:25 AM,21485.83,-1360.98,45885.46
