MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50119,5/12/2021 12:00:00 AM,22499.40,-1455.87,43988.07
50119,5/12/2021 12:00:01 AM,22499.37,-1455.95,43988.02
50119,5/12/2021 12:00:02 AM,22499.52,-1455.81,43987.85
50119,5/12/2021 12:00:03 AM,22499.61,-1455.77,43987.66
50119,5/12/2021 12:00:04 AM,22499.33,-1455.94,43987.67
50119,5/12/2021 12:00:05 AM,22499.52,-1455.88,43987.72
50119,5/12/2021 12:00:06 AM,22499.43,-1455.80,43987.84
50119,5/12/2021 12:00:07 AM,22499.41,-1455.94,43987.78
50119,5/12/2021 12:00:08 AM,22499.27,-1455.94,43987.92
50119,5/12/2021 12:00:09 AM,22499.36,-1455.99,43987.74
50119,5/12/2021 12:00:10 AM,22499.38,-1455.95,43987.77
50119,5/12/2021 12:00:11 AM,22499.50,-1455.89,43987.74
50119,5/12/2021 12:00:12 AM,22499.27,-1455.83,43987.75
50119,5/12/2021 12:00:13 AM,22499.38,-1455.82,43987.77
50119,5/12/2021 12:00:14 AM,22499.43,-1455.84,43987.62
50119,5/12/2021 12:00:15 AM,22499.37,-1455.86,43987.67
50119,5/12/2021 12:00:16 AM,22499.37,-1455.89,43987.63
50119,5/12/2021 12:00:17 AM,22499.32,-1455.95,43988.07
50119,5/12/2021 12:00:18 AM,22499.37,-1455.88,43987.70
50119,5/12/2021 12:00:19 AM,22499.27,-1455.87,43987.77
50119,5/12/2021 12:00:20 AM,22499.40,-1455.87,43987.60
50119,5/12/2021 12:00:21 AM,22499.43,-1455.87,43987.92
50119,5/12/2021 12:00:22 AM,22499.39,-1455.84,43987.95
50119,5/12/2021 12:00:23 AM,22499.45,-1455.87,43987.71
50119,5/12/2021 12:00:24 AM,22499.46,-1455.73,43987.79
50119,5/12/2021 12:00:25 AM,22499.54,-1455.76,43987.86
50119,5/12/2021 12:00:26 AM,22499.55,-1455.91,43987.83
50119,5/12/2021 12:00:27 AM,22499.50,-1455.75,43987.76
50119,5/12/2021 12:00:28 AM,22499.51,-1455.88,43987.80
50119,5/12/2021 12:00:29 AM,22499.42,-1455.81,43987.77
50119,5/12/2021 12:00:30 AM,22499.46,-1455.82,43987.84
50119,5/12/2021 12:00:31 AM,22499.59,-1455.76,43987.62
50119,5/12/2021 12:00:32 AM,22499.61,-1455.75,43987.52
50119,5/12/2021 12:00:33 AM,22499.77,-1455.63,43987.56
50119,5/12/2021 12:00:34 AM,22499.70,-1455.64,43987.61
50119,5/12/2021 12:00:35 AM,22499.53,-1455.65,43987.66
50119,5/12/2021 12:00:36 AM,22499.60,-1455.59,43987.54
50119,5/12/2021 12:00:37 AM,22499.66,-1455.66,43987.54
50119,5/12/2021 12:00:38 AM,22499.67,-1455.55,43987.64
50119,5/12/2021 12:00:39 AM,22499.53,-1455.64,43987.51
50119,5/12/2021 12:00:40 AM,22499.60,-1455.59,43987.73
50119,5/12/2021 12:00:41 AM,22499.63,-1455.53,43987.63
50119,5/12/2021 12:00:42 AM,22499.69,-1455.63,43987.50
50119,5/12/2021 12:00:43 AM,22499.75,-1455.57,43987.43
50119,5/12/2021 12:00:44 AM,22499.60,-1455.50,43987.59
50119,5/12/2021 12:00:45 AM,22499.61,-1455.48,43987.81
50119,5/12/2021 12:00:46 AM,22499.38,-1455.49,43987.81
50119,5/12/2021 12:00:47 AM,22499.56,-1455.56,43987.63
50119,5/12/2021 12:00:48 AM,22499.57,-1455.55,43987.64
50119,5/12/2021 12:00:49 AM,22499.40,-1455.68,43987.83
50119,5/12/2021 12:00:50 AM,22499.48,-1455.61,43987.65
50119,5/12/2021 12:00:51 AM,22499.31,-1455.61,43987.73
50119,5/12/2021 12:00:52 AM,22499.44,-1455.65,43987.45
50119,5/12/2021 12:00:53 AM,22499.35,-1455.58,43987.39
50119,5/12/2021 12:00:54 AM,22499.29,-1455.67,43987.69
50119,5/12/2021 12:00:55 AM,22499.38,-1455.65,43987.60
50119,5/12/2021 12:00:56 AM,22499.34,-1455.56,43987.59
50119,5/12/2021 12:00:57 AM,22499.40,-1455.60,43987.52
50119,5/12/2021 12:00:58 AM,22499.55,-1455.54,43987.42
50119,5/12/2021 12:00:59 AM,22499.27,-1455.57,43987.53
50119,5/12/2021 12:01:00 AM,22499.32,-1455.77,43987.59
50119,5/12/2021 12:01:01 AM,22499.35,-1455.50,43987.32
