MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50127,3/23/2024 12:00:00 AM,22668.93,5207.82,41450.99
50127,3/23/2024 12:01:00 AM,22669.02,5208.13,41451.14
50127,3/23/2024 12:02:00 AM,22669.17,5208.43,41451.30
50127,3/23/2024 12:03:00 AM,22669.13,5208.78,41451.40
50127,3/23/2024 12:04:00 AM,22669.01,5209.10,41451.51
50127,3/23/2024 12:05:00 AM,22669.01,5209.38,41451.64
50127,3/23/2024 12:06:00 AM,22668.87,5209.68,41451.77
50127,3/23/2024 12:07:00 AM,22668.95,5209.96,41451.92
50127,3/23/2024 12:08:00 AM,22669.02,5210.16,41452.04
50127,3/23/2024 12:09:00 AM,22669.01,5210.40,41452.15
50127,3/23/2024 12:10:00 AM,22668.98,5210.64,41452.26
50127,3/23/2024 12:11:00 AM,22669.01,5210.81,41452.36
50127,3/23/2024 12:12:00 AM,22668.98,5211.07,41452.51
50127,3/23/2024 12:13:00 AM,22668.93,5211.34,41452.63
50127,3/23/2024 12:14:00 AM,22668.93,5211.58,41452.74
50127,3/23/2024 12:15:00 AM,22668.86,5211.81,41452.82
50127,3/23/2024 12:16:00 AM,22668.74,5212.02,41452.93
50127,3/23/2024 12:17:00 AM,22668.74,5212.23,41453.04
50127,3/23/2024 12:18:00 AM,22668.78,5212.43,41453.15
50127,3/23/2024 12:19:00 AM,22668.88,5212.61,41453.25
50127,3/23/2024 12:20:00 AM,22668.99,5212.76,41453.36
50127,3/23/2024 12:21:00 AM,22668.97,5212.99,41453.47
50127,3/23/2024 12:22:00 AM,22668.96,5213.19,41453.58
50127,3/23/2024 12:23:00 AM,22668.91,5213.39,41453.65
50127,3/23/2024 12:24:00 AM,22668.81,5213.65,41453.75
50127,3/23/2024 12:25:00 AM,22668.78,5213.86,41453.84
50127,3/23/2024 12:26:00 AM,22668.76,5214.09,41453.92
50127,3/23/2024 12:27:00 AM,22668.85,5214.33,41454.04
50127,3/23/2024 12:28:00 AM,22669.01,5214.56,41454.11
50127,3/23/2024 12:29:00 AM,22669.70,5214.58,41454.24
50127,3/23/2024 12:30:00 AM,22671.42,5213.93,41454.41
50127,3/23/2024 12:31:00 AM,22672.38,5213.94,41454.53
50127,3/23/2024 12:32:00 AM,22672.59,5213.99,41454.57
50127,3/23/2024 12:33:00 AM,22672.23,5214.09,41454.59
50127,3/23/2024 12:34:00 AM,22672.00,5214.24,41454.64
50127,3/23/2024 12:35:00 AM,22671.75,5214.53,41454.72
50127,3/23/2024 12:36:00 AM,22671.46,5214.81,41454.78
50127,3/23/2024 12:37:00 AM,22671.33,5215.09,41454.85
50127,3/23/2024 12:38:00 AM,22671.45,5215.23,41454.92
50127,3/23/2024 12:39:00 AM,22671.69,5215.33,41454.97
50127,3/23/2024 12:40:00 AM,22672.13,5215.31,41455.04
50127,3/23/2024 12:41:00 AM,22672.68,5215.43,41455.16
50127,3/23/2024 12:42:00 AM,22673.23,5215.59,41455.25
50127,3/23/2024 12:43:00 AM,22673.87,5215.63,41455.30
50127,3/23/2024 12:44:00 AM,22674.79,5215.59,41455.40
50127,3/23/2024 12:45:00 AM,22675.48,5215.65,41455.48
50127,3/23/2024 12:46:00 AM,22676.15,5215.68,41455.54
50127,3/23/2024 12:47:00 AM,22677.09,5215.56,41455.62
50127,3/23/2024 12:48:00 AM,22677.86,5215.51,41455.70
50127,3/23/2024 12:49:00 AM,22678.37,5215.41,41455.75
50127,3/23/2024 12:50:00 AM,22678.89,5215.30,41455.78
50127,3/23/2024 12:51:00 AM,22679.17,5215.34,41455.80
50127,3/23/2024 12:52:00 AM,22679.71,5215.33,41455.86
50127,3/23/2024 12:53:00 AM,22680.03,5215.47,41455.90
50127,3/23/2024 12:54:00 AM,22680.58,5215.49,41455.94
50127,3/23/2024 12:55:00 AM,22681.59,5215.40,41456.02
50127,3/23/2024 12:56:00 AM,22682.44,5215.38,41456.10
50127,3/23/2024 12:57:00 AM,22682.92,5215.36,41456.16
50127,3/23/2024 12:58:00 AM,22682.91,5215.44,41456.16
50127,3/23/2024 12:59:00 AM,22683.27,5215.46,41456.22
50127,3/23/2024 1:00:00 AM,22683.64,5215.57,41456.31
50127,3/23/2024 1:01:00 AM,22684.30,5215.55,41456.40
50127,3/23/2024 1:02:00 AM,22684.90,5215.67,41456.51
50127,3/23/2024 1:03:00 AM,22684.79,5216.05,41456.54
50127,3/23/2024 1:04:00 AM,22684.40,5216.41,41456.54
50127,3/23/2024 1:05:00 AM,22684.08,5216.71,41456.58
50127,3/23/2024 1:06:00 AM,22683.76,5216.85,41456.57
50127,3/23/2024 1:07:00 AM,22683.54,5217.00,41456.60
50127,3/23/2024 1:08:00 AM,22683.61,5217.10,41456.66
50127,3/23/2024 1:09:00 AM,22683.58,5217.26,41456.69
50127,3/23/2024 1:10:00 AM,22683.37,5217.48,41456.68
50127,3/23/2024 1:11:00 AM,22683.40,5217.53,41456.71
50127,3/23/2024 1:12:00 AM,22683.88,5217.52,41456.78
50127,3/23/2024 1:13:00 AM,22684.45,5217.53,41456.85
50127,3/23/2024 1:14:00 AM,22684.80,5217.52,41456.90
50127,3/23/2024 1:15:00 AM,22685.07,5217.62,41456.95
50127,3/23/2024 1:16:00 AM,22685.22,5217.72,41457.00
50127,3/23/2024 1:17:00 AM,22685.35,5217.91,41457.06
50127,3/23/2024 1:18:00 AM,22685.58,5218.03,41457.10
50127,3/23/2024 1:19:00 AM,22685.77,5218.24,41457.16
50127,3/23/2024 1:20:00 AM,22685.98,5218.49,41457.24
50127,3/23/2024 1:21:00 AM,22686.26,5218.61,41457.27
50127,3/23/2024 1:22:00 AM,22686.49,5218.80,41457.34
50127,3/23/2024 1:23:00 AM,22686.79,5218.88,41457.38
50127,3/23/2024 1:24:00 AM,22687.21,5218.92,41457.42
50127,3/23/2024 1:25:00 AM,22687.56,5219.14,41457.51
50127,3/23/2024 1:26:00 AM,22687.56,5219.39,41457.55
50127,3/23/2024 1:27:00 AM,22687.82,5219.58,41457.59
50127,3/23/2024 1:28:00 AM,22688.01,5219.84,41457.62
50127,3/23/2024 1:29:00 AM,22687.97,5220.03,41457.65
50127,3/23/2024 1:30:00 AM,22688.19,5220.14,41457.68
50127,3/23/2024 1:31:00 AM,22688.65,5220.15,41457.72
50127,3/23/2024 1:32:00 AM,22689.15,5220.12,41457.78
50127,3/23/2024 1:33:00 AM,22689.48,5220.33,41457.83
50127,3/23/2024 1:34:00 AM,22689.45,5220.55,41457.81
50127,3/23/2024 1:35:00 AM,22689.22,5220.78,41457.79
50127,3/23/2024 1:36:00 AM,22689.18,5221.06,41457.79
50127,3/23/2024 1:37:00 AM,22689.73,5221.15,41457.86
50127,3/23/2024 1:38:00 AM,22690.46,5221.33,41457.93
50127,3/23/2024 1:39:00 AM,22690.48,5221.99,41458.01
50127,3/23/2024 1:40:00 AM,22689.42,5222.45,41457.89
50127,3/23/2024 1:41:00 AM,22688.55,5222.46,41457.76
50127,3/23/2024 1:42:00 AM,22688.28,5222.45,41457.77
50127,3/23/2024 1:43:00 AM,22688.46,5222.40,41457.78
50127,3/23/2024 1:44:00 AM,22688.87,5222.44,41457.81
50127,3/23/2024 1:45:00 AM,22688.71,5222.75,41457.77
