MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50103,10/10/2024 12:00:00 AM,22448.21,-752.49,42907.90
50103,10/10/2024 12:00:01 AM,22448.23,-752.48,42907.90
50103,10/10/2024 12:00:02 AM,22448.24,-752.47,42907.91
50103,10/10/2024 12:00:03 AM,22448.24,-752.48,42907.89
50103,10/10/2024 12:00:04 AM,22448.24,-752.47,42907.83
50103,10/10/2024 12:00:05 AM,22448.24,-752.48,42907.83
50103,10/10/2024 12:00:06 AM,22448.26,-752.48,42907.84
50103,10/10/2024 12:00:07 AM,22448.28,-752.48,42907.83
50103,10/10/2024 12:00:08 AM,22448.30,-752.48,42907.86
50103,10/10/2024 12:00:09 AM,22448.29,-752.47,42907.88
50103,10/10/2024 12:00:10 AM,22448.32,-752.46,42907.90
50103,10/10/2024 12:00:11 AM,22448.31,-752.45,42907.91
50103,10/10/2024 12:00:12 AM,22448.31,-752.43,42907.91
50103,10/10/2024 12:00:13 AM,22448.33,-752.41,42907.94
50103,10/10/2024 12:00:14 AM,22448.34,-752.39,42907.92
50103,10/10/2024 12:00:15 AM,22448.35,-752.39,42907.90
50103,10/10/2024 12:00:16 AM,22448.36,-752.36,42907.93
50103,10/10/2024 12:00:17 AM,22448.33,-752.33,42907.91
50103,10/10/2024 12:00:18 AM,22448.33,-752.32,42907.92
50103,10/10/2024 12:00:19 AM,22448.34,-752.30,42907.92
50103,10/10/2024 12:00:20 AM,22448.33,-752.29,42907.93
50103,10/10/2024 12:00:21 AM,22448.33,-752.28,42907.93
50103,10/10/2024 12:00:22 AM,22448.34,-752.28,42907.92
50103,10/10/2024 12:00:23 AM,22448.33,-752.26,42907.92
50103,10/10/2024 12:00:24 AM,22448.33,-752.26,42907.92
50103,10/10/2024 12:00:25 AM,22448.32,-752.26,42907.89
50103,10/10/2024 12:00:26 AM,22448.32,-752.25,42907.88
50103,10/10/2024 12:00:27 AM,22448.30,-752.27,42907.88
50103,10/10/2024 12:00:28 AM,22448.30,-752.27,42907.88
50103,10/10/2024 12:00:29 AM,22448.29,-752.26,42907.89
50103,10/10/2024 12:00:30 AM,22448.27,-752.27,42907.91
50103,10/10/2024 12:00:31 AM,22448.28,-752.28,42907.92
50103,10/10/2024 12:00:32 AM,22448.28,-752.28,42907.90
50103,10/10/2024 12:00:33 AM,22448.29,-752.29,42907.89
50103,10/10/2024 12:00:34 AM,22448.29,-752.30,42907.91
50103,10/10/2024 12:00:35 AM,22448.26,-752.29,42907.87
50103,10/10/2024 12:00:36 AM,22448.27,-752.29,42907.87
50103,10/10/2024 12:00:37 AM,22448.28,-752.30,42907.87
